"link","nazwa","cena","marka","srednia_ocena","liczba_ocen","typ_produktu","skladniki","alergeny"
"https://www.hebe.pl/romnd-paleta-cieni-do-powiek-07.-berry-fuchsia-garden-8-g-73506524.html","Paleta cieni do powiek 07. berry fuchsia garden",107.9,"Rom&Nd",5,1,"Paletki cieni","Titanium Dioxide (Ci 77891), Nylon-12, Magnesium Myristate, Propanediol, Mica (Ci 77019), Methylpropanediol, Carmine (Ci 75470), Silica, Magnesium Stearate, Octyldodecyl Stearoyl Stearate, Triethoxycaprylylsilane, Phenyl Trimethicone, Diisostearyl Malate, Water, Water [h - Mildy Wood] Mica (Ci 77019), Sorbitan Olivate, Water [b - Rosy Glow] Calcium Aluminum Borosilicate, Water [h - Cool Bay] Talc, Water [e - Earthy Glam] Polybutylene Terephthalate, Polyglyceryl-2 Triisostearate, Diglyceryl Sebacate/Isopalmitate, Yellow 5 Lake (Ci 19140), Water [i - Mauve Silhouette] Talc, Iron Oxide Yellow (Ci 77492) [b - Glaring Sun] Polybutylene Terephthalate, Water [g - Soft Dream] Talc, Polymethylsilsesquioxane, Food Yellow 3 (Ci 15985), [f - Cotton Beige] Talc, [a - Dew Drop] Polybutylene Terephthalate, Water [j - Soft Black] Iron Oxide Black (Ci 77499), Water [g - Fog Hugging] Talc, Water [d - Purple Dust] Talc, Synthetic Fluorphlogopite, Polyurethane-11, Propylene Carbonate, Aluminum Distearate, Water [d - Burny Brown] Talc, Polyethylene Terephthalate, Iron Oxide Black (Ci 77499), Water [i - Maroon Brown] Talc, Water [d - Shining Rose] Polybutylene Terephthalate, Hydrogenated Castor Oil Isostearate, Aluminum Powder (Ci 77000), Water [f - Shine Dew] Dimethicone, Water [f - Skin Bud] Talc, Water [f - Dry Grey] Talc, Water [b - Sparkling Petal] Polybutylene Terephthalate, [a - Glam Star] Polybutylene Terephthalate, Lauroyl Lysine, Trimethylsiloxysilicate, Dimethicone/Vinyl Dimethicone Crosspolymer, Yellow 6 Lake (Ci 15985) [b - Pale Brie] Talc, Water [h - Mood Rose] Talc, Aluminum Hydroxide, Sunset Yellow Fcf (Ci 15985), Water [f - Champagne Flow] Calcium Titanium Borosilicate, Acid Yellow 23 Aluminum Lake (Ci 19140",NA
"https://www.hebe.pl/kundal-odzywczy-tonik-na-wypadanie-wlosow-100-ml-60344424.html","Odżywczy tonik na wypadanie włosów",90,"Kundal",NA,NA,"Wcierki","Pinus Densiflora Leaf Extract, Alcohol Denat, Aqua (Water), 1, 2-Hexanediol, Caffeine, Methylpropanediol, Dipropylene Glycol, Niacinamide, Glycereth-26, Menthol, Salicylic Acid, Panthenol, Allantoin, Trehalose, C12-14 Pareth-12, Polyglyceryl-10 Diisostearate, Sodium Naphthalenesulfonate, C12-13 Pareth-9, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Butylene Glycol, Camellia Sinensis Leaf Extract, Mentha Piperita (Peppermint) Leaf Extract, Mentha Viridis (Spearmint) Extract, Mentha Rotundifolia Leaf Extract, Cornus Officinalis Fruit Extract, Rehmannia Glutinosa Root Extract, Dioscorea Japonica Root Extract, Alisma Orientale Tuber Extract, Paeonia Suffruticosa Root Extract, Poria Cocos Sclerotium Extract, Glycerin, Propylene Glycol, Sodium Benzoate, Rosa Davurica Bud Extract, Bambusa Vulgaris Extract, Chenopodium Quinoa Seed Extract, Diospyros Kaki Leaf Extract, Porphyridium Cruentum Extract, Ethylhexylglycerin, Fragrance, Linalool, Limonene, Geraniol","fragrance, alcohol, propylene glycol"
"https://www.hebe.pl/vt-cosmetics-zestaw-masek-w-plachcie-30-szt.-1-opak.-67495338.html","Zestaw masek w płachcie",87.91,"VT Cosmetics",NA,NA,"Maseczki","Purified Water, Glycerin, Propanediol, Hydroxyethyl Urea, Polyglyceryl-4 Caprate, Shea Butter, Trehalose, Sodium Polyacrylate, Hydrogenated Lecithin, Hydrogenated Polydecene, Polyglyceryl-10. Stearate, Butylene Glycol, Glyceryl Acrylate/Acrylic Acid Copolymer, Disodium Edta, Trideceth-6, C11-13 Isoalkane, Hydrolyzed Corn Starch, Sucrose, Centella Asiatica Extract, Hydrocephalus Rollized Milk Protein, Glycine, Serine, Glutamic Acid, Aspartic Acid, Leucine, Sodium Hyaluronate, Alanine, Lysine, Arginine, Tyrosine, Phenylalanine, Threonine, Proline, Valine, Isoleucine, Histidine, Methionine., Cysteine, Propolis Extract, Asiaticoside, Madecassoside, Madecassic Acid, Asiatic Acid, 1, 2-Hexanediol, Caprylyl Glycol, Ethylhexylglycerin, Hydroxyacetophenone, Fragrance","fragrance"
"https://www.hebe.pl/apieu-nawilzajacy-krem-pod-oczy-dla-skory-wrazliwej-17-ml-58548592.html","Nawilżający krem pod oczy dla skóry wrażliwej",103.76,"A'Pieu",NA,NA,"Kremy i serum pod oczy","Lactobacillus/Soybean Ferment Extract, Bifida Ferment Lysate, Lactobacillus Ferment Lysate, Lactococcus Ferment Lysate, Glycerin, Butylene Glycol, Dipropylene Glycol, Polymethylsilsesquioxane, Decyl Cocoate, Diisostearyl Malate, Niacinamide, Pentylene Glycol, Propanediol, Dicaprylyl Carbonate, 1, 2-Hexanediol, Bis-Diglyceryl Polyacyladipate-2, Nylon-12, C12-16alcohols, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Palmitic Acid, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Hydrogenated Lecithin, Tromethamine, Hydroxyacetophenone, Ethylhexylglycerin, Adenosine, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Pogostemon Cablin Oil, Disodium Edta, Citrus Nobilis (Mandarin Orange) Peel Oil, Tocopherol, Alpha-Glucan Oligosaccharide, Madecassoside, Centella Asiatica Leaf Extract, Polymnia Sonchifolia Root Juice, Asiaticoside, Maltodextrin, Lactobacillus, Limonene, Linalool","alcohol, propylene glycol"
"https://www.hebe.pl/tocobo-kojaco-nawilzajace-platki-do-twarzy-60-szt.-1-opak.-75266984.html","Kojąco-nawilżajace płatki do twarzy",59.92,"Tocobo",NA,NA,"Toniki i hydrolaty","Aqua, Butylene Glycol, 1, 2-Hexanediol, Diethoxyethyl Succinate, Hydroxyethyl Urea, Polyglyceryl-10 Laurate, Xanthan Gum, Glyceryl Caprylate, Ethylhexylglycerin, Sodium Phytate, Panthenol, Lactococcus Ferment Lysate, Lactobacillus Ferment Lysate, Bifida Ferment Lysate, Centella Asiatica Leaf Extract, Citric Acid, Dipropylene Glycol, Niacinamide, Hydrogenated Lecithin, Asiaticoside, Asiatic Acid, Madecassic Acid, Melaleuca Alternifolia (Tea Tree) Extract, Sodium Hyaluronate, Aloe Ferox Leaf Extract, Tocopherol, Beta-Glucan, Ceramide Np, Hydroxypropyltrimonium Hyaluronate, Hydrolyzed Hyaluronic Acid, Sodium Acetylated Hyaluronate, Hyaluronic Acid, Sodium Hyaluronate Crosspolymer, Hydrolyzed Sodium Hyaluronate, Potassium Hyaluronate, Parfum","propylene glycol"
"https://www.hebe.pl/orjena-rozswietlajacy-krem-na-okolice-oczu-z-witamina-c-30-ml-75555912.html","Rozświetlający krem na okolice oczu z witaminą c",48.9,"Orjena",NA,NA,"Kremy i płatki pod oczy","Water, Glycerin, Butylene Glycol, Ethylhexyl Stearate, Caprylic/Capric Triglyceride, Niacinamide, Cetearyl Alcohol, Pentaerythrityl Tetraethylhexanoate, Dimethicone, Beeswax, Stearyl Alcohol, Stearic Acid, Citrus Paradisi (Grapefruit) Fruit Extract, Vaccinium Myrtillus Fruit Extract, Sophora Japonica Fruit Extract, Brassica Oleracea Gemmifera (Brussels Sprouts) Extract, Adenosine, Allantoin, Ceramide Np, Oenothera Biennis (Evening Primrose) Oil, Linum Usitatissimum (Linseed) Seed Oil, Propanediol, Sorbitan Stearate, Polysorbate 60, Glyceryl Stearate, Peg-100 Stearate, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Caprylyl Glycol, Hydroxyethylcellulose, Tocopheryl Acetate, Ethylhexylglycerin, 1, 2-Hexanediol, Disodium Edta","alcohol"
"https://www.hebe.pl/vt-cosmetics-emulsja-lagodzaca-do-twarzy-200-ml-57982506.html","Emulsja łagodząca do twarzy",105.28,"VT Cosmetics",NA,NA,"Kremy do twarzy","Water, Propanediol, Glycerin, 1, 2-Hexanediol, Cetyl Ethylhexanoate, Vinyl Dimethicone, Asiaticoside, Asiatic Acid, Centella Asiatica Extract, Madecassoside, Madecassic Acid, Propolis Extract, Butylene Glycol, Panthenol, Camellia Sinensis Leaf Extract, Vaccinium Macrocarpon (Cranberry) Fruit Extract, Beta-Glucan, Ethylhexyl Palmitate, Cetearyl Olivate, Palmitic Acid, Carbomer, Stearic Acid, Sorbitan Olivate, Tromethamine, Polyglyceryl-10 Oleate, Hydrogenated Lecithin, Myristic Acid, Sodium Hyaluronate, Disodium Edta, Ethylhexylglyc-Erin, Fragrance.","fragrance"
"https://www.hebe.pl/hue-calm-kojaca-pianka-oczyszczajaca-do-twarzy-120-ml-58548713.html","Kojąca pianka oczyszczająca do twarzy",55.96,"Hue Calm",NA,NA,"Oczyszczanie/Demakijaż","Glycerin, Water, Sodium Cocoyl Glycinate, Houttuynia Cordata Extract (100, 000ppm), Sodium Lauroyl Glutamate, 1, 2-Hexanediol, Hydroxypropyl Starch Phosphate, Phellodendron Amurense Bark Extract, Melaleuca Alternifolia (Tea Tree) Leaf Extract, Laminaria Japonica Extract, Eclipta Prostrata Leaf Extract, Malt Extract, Centella Asiatica Extract, Ficus Carica (Fig) Fruit Extract, Plumeria Rubra Flower Extract, Ulmus Davidiana Root Extract, Amaranthus Caudatus Seed Extract, Buddleja Davidii Extract, Thymus Vulgaris (Thyme) Extract, Hydrogenated Lecithin, Sodium Hyaluronate, Lauryl Betaine, Butylene Glycol, Cocamidopropyl Betaine, Sodium Chloride, Decylene Glycol, Panthenol, Fructooligosaccharides, Beta-Glucan, Hydrolyzed Hyaluronic Acid, Ceramide n-Stearoyl Phytosphingosine (Np), Moringa Oleifera Seed Oil, Tocopherol, Hydroxyacetophenone, Ethylhexylglycerin",NA
"https://www.hebe.pl/beauty-of-joseon-zestaw-lekki-krem-przeciwsloneczny-do-twarzy-z-spf50-50-ml-matujacy-sztyft-przeciwsloneczny-z-spf50-18-g-000000000000530044.html","Zestaw: lekki krem przeciwsłoneczny do twarzy z spf50+",162.99,"Beauty Of Joseon",NA,NA,"Kremy do twarzy","Aqua, Dibutyl Adipate, Propanediol, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Polymethylsilsesquioxane, Ethylhexyl Triazone, Niacinamide, Methylene Bis-Benzotriazolyl Tetramethylbutylphenol, Coco-Caprylate/Caprate, Caprylyl Methicone, Diethylhexyl Butamido Triazone, Glycerin, 1, 2-Hexanediol, Butylene Glycol, Pentylene Glycol, Behenyl Alcohol, Poly C10-30 Alkyl Acrylate, Polyglyceryl-3 Methylglucose Distearate, Decyl Glucoside, Oryza Sativa (Rice) Extract, Tromethamine, Carbomer, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Sodium Stearoyl Glutamate, Polyacrylate Crosspolymer-6, Ethylhexylglycerin, Adenosine, Xanthan Gum, t-Butyl Alcohol, Tocopherol, Oryza Sativa (Rice) Germ Extract, Camellia Sinensis Leaf Extract, Lactobacillus/Rice Ferment, Lactobacillus/Pumpkin Ferment Extract, Monascus/Rice Ferment, Bacillus/Soybean Ferment Extract, Saccharum Officinarum (Sugarcane) Extract, Aspergillus Ferment, Macrocystis Pyrifera (Kelp) Extract, Cocos Nucifera (Coconut) Fruit Extract, Panax Ginseng Root Extract, Saccharomyces/Rice Ferment Filtrate. + Methyl Methacrylate Crosspolymer, Synthetic Wax, Dibutyl Adipate, Coco-Caprylate/Caprate, Isopropyl Palmitate, Caprylyl Methicone, Caprylyl Trimethicone, Ethylhexyl Palmitate, Silica, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Boron Nitride, Butyloctyl Salicylate, Ethylhexyl Triazone, Microcrystalline Wax, Polysilicone-15, Vinyl Dimethicone, Camellia Japonica Seed Oil, Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate, Curcuma Longa (Turmeric) Root Extract, Melia Azadirachta Flower Extract, Melia Azadirachta Leaf Extract, Corallina Officinalis Extract, Melia Azadirachta Bark Extract, Ocimum Sanctum Leaf Extract, Moringa Oleifera Seed Oil, Coccinia Indica Fruit Extract, Solanum Melongena (Eggplant) Fruit Extract, Amber Powder, Aqua, Aloe Barbadensis Flower Extract, Simmondsia Chinensis (Jojoba) Seed Oil, 1, 2-Hexanediol, Artemisia Capillaris Extract, Camellia Sinensis Seed Oil, Hyaluronic Acid, Panthenol, Butylene Glycol, Propanediol, Bambusa Vulgaris Extract, Camellia Sinensis Leaf Extract, Glycerin, Methylpropanediol, Centella Asiatica Extract, Morinda Citrifolia Extract, Vigna Radiata Seed Extract, Ethylhexylglycerin","alcohol"
"https://www.hebe.pl/clio-paletka-neutralnych-cieni-do-powiek-01-mono-mood-4-g-73506539.html","Paletka neutralnych cieni do powiek",79.92,"Clio",NA,NA,"Paletki cieni","Talc, Mica (Ci 77019), Iron Oxides (Ci 77492), Nylon-12, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Iron Oxides (Ci 77499), Octyldodecyl Stearoyl Stearate, Phenyl Trimethicone, Silica, Methylpropanediol, Triethoxycaprylylsilane, Magnesium Stearate, Diisostearyl Malate, Dipentaerythrityl Hexahydroxystearate/Hexastearate/Hexarosinate, Dimethicone, Propanediol, Hydrogenated Lecithin, Methicone, Magnesium Myristate, Water, Calcium Aluminum Borosilicate, Calcium Titanium Borosilicate, Caprylic/Capric Triglyceride, Bis-Diglyceryl Polyacyladipate-2, Acrylates Copolymer, Diphenyl Dimethicone/Vinyl Diphenyl Dimethicone/Silsesquioxane Crosspolymer, Sorbitan Sesquiisostearate, Tin Oxide (Ci 77861), Ultramarines (Ci 77007), Yellow 5 Lake (Ci 19140), Macadamia Ternifolia Seed Oil, Hydrogenated Castor Oil Isostearate, Calcium Sodium Borosilicate, Synthetic Fluorphlogopite, Aluminum Starch Octenylsuccinate, Octyldodecanol, Manganese Violet (Ci 77742)",NA
"https://www.hebe.pl/the-potions-hydrokoloidowe-plastry-na-niedoskonalosci-60-szt.-1-opak.-60249998.html","Hydrokoloidowe plastry na niedoskonałości",65.9,"The Potions",NA,NA,"Preparaty punktowe na wypryski","Hydrogenated Styrene/Methylstyrene/Indene Copollymer, Cellulose Gum, Polyisobutene, Polybutene, Pectin",NA
"https://www.hebe.pl/apieu-zel-peelingujacy-do-twarzy-z-kwasami-owocowymi-100-ml-000000000000529540.html","Żel peelingujący do twarzy z kwasami owocowymi",54.99,"A'Pieu",NA,NA,"Peelingi do twarzy","Water, Glycerin, Butylene Glycol, Dipropylene Glycol, Cellulose, Peg-60 Hydrogenated Castor Oil, Sodium Carbomer, Citrus Limon (Lemon) Fruit Extract, Citrus Paradisi (Grapefruit) Fruit Extract, Portulaca Oleracea Extract, Phenoxyethanol, Chlorphenesin, Ethylhexylglycerin, Caprylyl Glycol, Fragrance, Disodium Edta, Sodium Lactate, Pyrus Malus (Apple) Fruit Extract, Actinidia Chinensis (Kiwi) Fruit Extract, Sodium Pca, Citric Acid, Glycolic Acid, Lactic Acid, Malic Acid, Carica Papaya (Papaya) Fruit Extract, Aloe Barbadensis Leaf Juice, Pyruvic Acid, Potassium Sorbate, Sodium Benzoate, Ci 42090, Ci 19140, Tartaric Acid","fragrance, propylene glycol"
"https://www.hebe.pl/dr.jart-krem-do-twarzy-50-ml-73506549.html","Krem do twarzy",135.35,"Dr.Jart+",NA,NA,"Kremy do twarzy","Water, Glycerin, Dipropylene Glycol, Cetearyl Alcohol, Caprylic/Capric Triglyceride, Hydrogenated Poly(C6-14 Olefin), Hydrogenated Polydecene, Methyl Trimethicone, 1, 2-Hexanediol, Bifida Ferment Lysate, Phenyl Trimethicone, Vegetable Oil, Butyrospermum Parkii (Shea) Butter, Glyceryl Stearate Se, Ceramide Np, Stearic Acid, Algae Extract, Eclipta Prostrata Leaf Extract, Cetearyl Glucoside, Hydrogenated Lecithin, Microcrystalline Cellulose, Butylene Glycol, C12-16 Alcohols, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Malt Extract, Beta Vulgaris (Beet) Root Extract, Melia Azadirachta Flower Extract, Melia Azadirachta Leaf Extract, Throbroma Caco (Cocoa) Seed Extract, Curuma Longa (Turmeric) Root Extract, Ocimum Sanctum Leaf Extract, Amaranthus Caudatus Seed Extract, Ulmus Davidiana Root Extract, Avena Sativa (Oat) Kernel Extract, Cynara Scolymus (Artichoke) Leaf Extract, Pteris Multifida Extract, Artemisia Vulgaris Extract, Corallina Officinalis Extract, Pyracantha Fortuneana Fruit Extract, Glycerly Polymethacrylate, Cholesterol, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Hydrolyzed Corn Starch, Sodium Hyaluronate, Pelargonium Graveolens Flower Oil, Fructooligosaccharides, Beta-Glucan, Dextrin, Disodium Edta, Panthenol, Polyquaternium-51, Raffinose, Hydrolyzed Hyaluronic Acid, Folic Acid, Salvia Officinalis (Sage) Oil, Pogostemon Cablin Oil, Tromethamine, Ceramide Ap, Ceramide As, Ceramide Ns, Palmitoyl Pentapeptide-4, Ceramide Eop","alcohol, propylene glycol"
"https://www.hebe.pl/vt-cosmetics-podklad-w-formie-cushion-23-natural-beige-12-g-57582691.html","Podkład w formie cushion 23 natural beige",87.91,"VT Cosmetics",NA,NA,"Podkłady","Purified Water, Titanium Dioxide (Ci 77891), Diphenylsiloxyphenyltrimethicone, Pentaerythrityl Tetraethylhexanoate, C12-15 Alkylbenzoate, Glycerin, Phenyltrimethicone, Propanediol, Propylene Glycol Dibenzoate, Lauryl Peg-10 Tris(Trimethylsiloxy)Silylethyldimethicone, Cyclopentasiloxane, Trimethylsiloxysilicate, Isododecane, Disteadymonium Hectorite, Niacin Amide, Cetyl Peg/Ppg-10/1 Dimethicone, Synthetic Fluorophlogopite, 1, 2-Hexanediol, Cyclohexasiloxane, Queensland Nut Oil, Inca Peanut Seed Oil, Centella Asiatica Extract, Lavender Flower Extract, Sodium Hyaluronate, Propolis Extract, Cetylethylhexanoate, Polymethylsilsesquioxane, Magnesium Sulfate, Sorbitan Sesquioleate, Barium Sulfate, Octyldodecanol, Acrylate/Polytrimethylsiloxy Methacrylate Copolymer, Stearic Acid, Alumina, Hectorite, Tribehenin, Triethoxycaprylylsilane, Aluminum Hydroxide, Polyglyceryl-4isostearate, Adenosine, Trisodium Ethylenediaminedisite Cinate, Isopropyl Titanium Triisostearate, Magnesium Myristate, Butylene Glycol, Tocopherol, Pentaerythrityltetra-Di-t-Butylhydroxyhydrocinnamate, Asiatic Acid, Asiaticoside, Madecassic Acid, Madecassoside, Fragrance, Yellow Iron Oxide (Ci 77492), Red Iron Oxide (Ci 77491), Black Iron Oxide (Ci 77499)","fragrance, propylene glycol"
"https://www.hebe.pl/unpa-kojaco-nawilzajacy-tonik-do-twarzy-500-ml-57982529.html","Kojąco-nawilżający tonik do twarzy",149.51,"Unpa",NA,NA,"Toniki i hydrolaty","Centella Asiatica Extract(45.77%), Water, Propanediol, Glycerin, Pentylene Glycol, Butylene Glycol, Centella Asiatica Leaf Extract (0.000025ppm), Madecassoside(0.00006ppm), Asiaticoside (0.000015ppm), Bifida Ferment Filtrate, Bifida Ferment Lysate, Lactobacillus Ferment Lysate(0.175ppm), Lactococcus Ferment Lysate(0.175ppm), Saccharomyces Ferment Filtrate, Sodium Hyaluronate, Hydrolyzed Hyaluronic Acid, Hyaluronic Acid, Sodium Hyaluronate Crosspolymer, Panthenol, Chlorella Vulgaris Extract, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Fructooligosaccharides, Fructose, Betaine, Hydrogenated Lecithin, Hydrolyzed Glycosaminoglycans, Glycereth-26, Methyl Gluceth-20, Trehalose, Glucose, Polyglyceryl-10 Laurate, 1, 2-Hexanediol, Diphenyl Dimethicone, Triethylhexanoin, Octanediol, Ethylhexylglycerin, Sodium Citrate, Citric Acid, Tocopherol, Benzyl Glycol, Xanthan Gum",NA
"https://www.hebe.pl/iunik-zestaw-serum-regenerujace-z-czarnego-slimaka-15-ml-krem-regenerujacy-z-czarnego-slimaka-60-ml-54532264.html","Zestaw: serum regenerujące z czarnego ślimaka",76.23,"iUNIK",NA,NA,"Kremy do twarzy","Krem Regenerujący z Czarnego Ślimaka Inci",NA
"https://www.hebe.pl/tocobo-nawilzajaca-maska-do-ust-20-ml-68992013.html","Nawilżająca maska do ust",69.9,"Tocobo",5,1,"Maseczki","Hydrogenated Polyisobutene, Phytosteryl/Isostearyl/Cetyl/Stearyl/Behenyl Dimer Dilinoleate, Diisostearyl Malate, Polyglyceryl-2 Triisostearate, Microcrystalline Wax, Hydrogenated Poly(C6-14 Olefin), Bis-Behenyl/Isostearyl/Phytosteryl Dimer Dilinoleyl Dimer Dilinoleate, Olea Europaea (Olive) Fruit Oil, Polyethylene, Ethylene/Propylene/Styrene Copolymer, Eclipta Prostrata Extract, Melia Azadirachta Leaf Extract, Punica Granatum Flower Extract, Hippophae Rhamnoides Fruit Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Raspberry Seed Oil/Tocopheryl Succinate Aminopropanediol Esters, Silica Dimethyl Silylate, Sorbitan Sesquioleate, Tocopheryl Acetate, Butylene/Ethylene/Styrene Copolymer, Dimethicone, Moringa Oleifera Seed Oil, Pentaerythrityl Tetra-Di-t-Butyl Hydroxyhydrocinnamate, Water, Butylene Glycol, 1, 2-Hexanediol, Lactobionic Acid, Fragrance, Dehydroacetic Acid","fragrance"
"https://www.hebe.pl/mizon-krem-ze-sluzem-ze-slimaka-pod-oczy-15-ml-000000000000424387.html","Krem ze śluzem ze ślimaka pod oczy",31.49,"Mizon",5,5,"Kremy i serum pod oczy","Water, Snail Secretion Filtrate (48, 000 Ppm), Glycerin, 1, 2-Hexanediol, Limnanthes Alba (Meadowfoam) Seed Oil, Niacinamide, Butylene Glycol, Cetearyl Olivate, Squalane, Polyglyceryl-3 Methylglucose Distearate, Sorbitan Olivate, Octyldodecanol, Cetearyl Alcohol, Glyceryl Stearate, Beeswax, Dimethicone, Polyacrylate-13, Palmitic Acid, Stearic Acid, Chlorphenesin, Phenoxyethanol, Polyisobutene, Ethylhexylglycerin, Adenosine, Polysorbate 20, Sorbitan Isostearate, Disodium Edta, Betula Alba Juice, Prunus Amygdalus Dulcis (Sweet Almond) Seed Extract, Myristic Acid, Sodium Hyaluronate, Portulaca Oleracea Extract, Copper Tripeptide-1","alcohol"
"https://www.hebe.pl/vt-cosmetics-miekki-puder-w-formie-cushion-23-natural-beige-12-g-57582699.html","Miękki puder w formie cushion 23 natural beige",122.88,"VT Cosmetics",4,2,"Pudry","Methyl Methacrylate Crosspolymer, Titanium Dioxide, Dimethicone, Mica, Caprylic/Capric Triglyceride, Lauroyl Lysine, Ethylhexyl Methoxycinnamate, Yellow Iron Oxide, Dimethicone/Vinyl Dimethicone Cross Polymer, 1, 2-Hexanediol, Triethoxycaprylylsilane, Aluminum Hydroxide, Red Iron Oxide, Methicone, Fragrance, Black Iron Oxide, Purified Water, Butylene Glycol, Centella Asiatica Extract, Port Marigold Flower Extract, Virginia Pomegranate Leaf Extract, Sodium Hyaluronate, Propolis Extract, Asiaticoside, Asiatic Acid, Madecassoside, Madecassic Acid","fragrance"
"https://www.hebe.pl/lador-wypelniacz-do-odbudowy-struktury-wlosow-zniszczonych-150-ml-59727883.html","Wypełniacz do odbudowy struktury włosów zniszczonych",79.44,"La'dor",NA,NA,"Pielęgnacja","Alcohol, Propylene Glycol, Cetrimonium Chloride, Benzyl Glycol, Ethylhexylglycerin, Raspberry Ketone, Hydrolyzed Keratin, Hydrolyzed Collagen, Hydrolyzed Silk, Ceramide Np, Peg-12 Dimethicone, Glycerin, Octyldodeceth-20, Octyldodeceth-16, Glyoxyloyl Carbocysteine, Glyoxyloyl Keratin Amino Acids, Butylene Glycol, Phyllanthus Emblica Extract, Polyquaternium-92, Citric Acid, Fragrance.","fragrance, alcohol, propylene glycol"
"https://www.hebe.pl/vt-cosmetics-podklad-typu-cushion-do-twarzy-light-beige-14-g-57982512.html","Podkład typu cushion do twarzy light beige",71.92,"VT Cosmetics",NA,NA,"Podkłady","Purified Water, Cyclopentasiloxane, Ethylhexyl Methoxycinnamate, Dipropylene Glycol, Methyl Trimethicone, Zinc Oxide, Polymethyl Methacrylate, Titanium Dioxide, Butylene Glycol, Lauryl Pg-8 Die Methicone, Phenylbenzimidazole Sulfonic Acid, Niacinamide, Nylon-12, Tromethamine, Cetylpg/Pg-10/1 Dimethicone, Sodium Chloride, Propanediol, Glyceryl Polymethacrylate, 1, 2-Hexanediol, Sorbitan Sesquioleate, Purslane Extract, Panthenol, Disiloxane, Iron Oxide Yellow, Disteadimonium Hectorite, Propylene Glycol, Caprylyl Glycol, Hydrogen Dimethicone, Lauroyl Lysine, Tocopheryl Acetate, Trimethylsiloxysilicate/Dimethiconol Crosspolymer, Aluminum Hydroxide, Dimethicone Crosspolymer, Red Iron Oxide, Triethoxycaprylylsilane, Beeswax, Fragrance, Ethylhexylglycerin, Adenosine, Trisodium Ethylenediamine Disuccinate, Black Iron Oxide, Birch Sap, Hyaluronic Acid, Hydrolyzed Hyaluronic Acid, Sodium Hyaluronate, Centella Asiatica Extract, Trimethyl Siloxysilicate, Boron Nitride, Calcium Carbonate, Tea Tree Leaf Extract, Propolis Extract, Asiaticoside, Asiatic Acid, Madecassoside, Madecassic Acid","fragrance, propylene glycol"
